Fold,Epoch,Train Loss,Train R2,Validation Loss,Validation R2
0,0,0.9999654959965584,-0.00847721287294001,0.9991936508513354,0.00019385337412292092
0,1,0.9917559538163025,-0.00023581642573566874,0.999408563651778,-1.703916653306159e-05
0,2,0.9920864702063672,-0.0002911029006014143,0.9987553494307495,0.0006041593201906448
0,3,0.9903282746611297,0.001291982839425443,0.9975012113690859,0.0018766160493682849
0,4,0.9889994010979379,0.002531092611467889,0.9995372263933362,-0.0001988910413015521
0,5,0.9836302676148243,0.007963002395465546,0.9880049387030756,0.011498953578451432
0,6,0.9747410447387688,0.01749184824739891,0.9808536237294254,0.018659962886015125
0,7,0.964652513679902,0.027187919726313847,0.9844889116251034,0.015013363310196093
0,8,0.9581982317237182,0.033641234438007594,0.9768539407603473,0.02281043760323287
0,9,0.9557488858685644,0.03674312908297195,0.9759091537291191,0.023800884760198815
0,10,0.9490437361486294,0.043164832898428096,0.9786154414576135,0.021158956308931276
0,11,0.9466786871637334,0.04522890288630099,0.9911544711747573,0.00872469993661662
0,12,0.9424896586654291,0.049764568208173765,0.9758453492663408,0.02385855207034504
0,13,0.9342860036247468,0.05771988798477412,0.9922155181647312,0.007435654818110371
0,14,0.9335255374138365,0.058509778702055426,0.9854218373640709,0.014485050896541063
0,15,0.9309365594667112,0.06149062476816747,0.9748365953093326,0.025063804211171603
0,16,0.9214162123332926,0.0707344514728615,0.9886499058779495,0.011258914145827248
0,17,0.9185223152423174,0.07363872012909689,0.9783150831836951,0.021587334538710867
0,18,0.9148175331198714,0.07770087174050744,0.9765932918846728,0.02321025706918678
0,19,0.9047772746649688,0.08747651980031124,1.0230960661285229,-0.023061362222874804
0,20,0.9066838865331633,0.08556070254790638,0.9809779589392456,0.01880966689553898
0,21,0.9031963495565003,0.0891325591522697,1.017248256064137,-0.017697686359176013
0,22,0.8915296518427849,0.10084903706885007,0.9838930786990745,0.016095107693850252
0,23,0.8906534395832663,0.10176600089500554,1.0027487439514413,-0.0027672564778824515
0,24,0.8843304654078514,0.10813329602939237,0.995336192746756,0.004385295847924353
0,25,0.8797369582018048,0.11275452731304336,1.0067383590802883,-0.006787076410211368
0,26,0.8740307630267157,0.11850001734530924,1.0234822354973236,-0.023473564195432672
0,27,0.8642698942330734,0.12834035362811946,0.9937651199269814,0.0060048164976764795
0,28,0.8641346095687981,0.1284809393322779,1.002650446058647,-0.0028889541830381393
0,29,0.8572428389994962,0.13544890694004696,0.9913887225264902,0.008440596051547566
0,30,0.8500470029005711,0.14285014768613724,1.0035206669383505,-0.0038441480776463255
0,31,0.8407855745270025,0.15201882241951992,1.0178866361339505,-0.018218727320832295
0,32,0.8363491772035214,0.15663139953741012,1.0484513287933974,-0.04882903906406333
0,33,0.8341322507015255,0.15882685079908998,0.989506069649961,0.010164887021270608
0,34,0.8235221667934243,0.1694810670490574,1.075086279504514,-0.07553697016548178
0,35,0.8150982481588844,0.17796555580402862,0.9955050066558395,0.004254412116785677
0,36,0.8149015988702598,0.17813157363277454,1.0166496278770902,-0.016883637656665895
0,37,0.813857479437076,0.1792415114434065,1.008257642578756,-0.008596025315662725
0,38,0.8021177791155499,0.19104974466642566,1.0307743837260397,-0.03085177800110972
0,39,0.7976892391854771,0.19554313877964935,1.0228440870006799,-0.02326196983251716
0,40,0.7814938240366579,0.211900814054783,1.0215061986027096,-0.021834167249167757
0,41,0.7981495210995734,0.1951190266352364,1.0377210359040059,-0.038007415665368915
0,42,0.7741136673612382,0.21929006988595612,1.1008573417902476,-0.10129332666669377
0,43,0.7664792508176097,0.2269810054690995,1.0648406035896496,-0.06518975256952952
0,44,0.7675021517254684,0.2259911077592507,1.070762735697241,-0.07084273181575229
0,45,0.7576506387488586,0.2359615232084017,1.0125956966085472,-0.012963333844082658
0,46,0.7477595594087889,0.2458354813838699,1.0124084623360834,-0.012660533367150784
0,47,0.7476042690719907,0.24603575969549174,1.055045686353013,-0.05536755839171814
0,48,0.7392383968028718,0.2545006962868862,1.025326154262642,-0.025481169454121266
0,49,0.7353642731150112,0.258755294495862,0.999685669623255,1.1795531569935847e-05
0,50,0.7174291053228741,0.27643304916311917,1.0513078714965989,-0.05158084317964384
0,51,0.7085934856562359,0.28563284567610003,1.018576998829178,-0.018748007906402187
0,52,0.7059832395978174,0.2881222775327188,1.0298456264384512,-0.030159346631678297
0,53,0.6916374554640586,0.30251307187171417,1.057386762754773,-0.05759454894405369
0,54,0.6934936956210929,0.30064669281423884,1.1614004834121479,-0.16191474656699634
0,55,0.695080483776471,0.29899366020798324,1.0534834028843805,-0.053811830744034506
0,56,0.6818115369312034,0.31244474105390163,1.0570375491461532,-0.05731574215598334
0,57,0.6680700274273044,0.32627471647242234,1.1323773862062558,-0.1324885467460295
0,58,0.6702589896760444,0.32408553520870986,1.2103437652607798,-0.21085944059827
0,59,0.659116119532275,0.33528185869008853,1.094998977527867,-0.09518587251415966
0,60,0.6617605246875007,0.33263087378912504,1.046892211067411,-0.04700018755951696
0,61,0.6524659975289377,0.34196427090768955,1.0899697194207716,-0.09013434965954414
0,62,0.6489217867791698,0.34555546229667433,1.2636248232336782,-0.26388560234644043
0,63,0.6320953117159838,0.36252014226738727,1.0703902240175196,-0.07050831410081093
0,64,0.6328397153460599,0.3618591546900515,1.1905678020194475,-0.19103300396697454
