Fold,Epoch,Train Loss,Train R2,Validation Loss,Validation R2
0,0,0.9998087522739133,-0.006011814754759648,1.0007993387367562,0.000854023200833165
0,1,0.9950175375390794,-0.001223378996169311,1.0019712572019954,-0.00029901286372613356
0,2,0.9940379406301929,-0.00023627590783825703,1.0012559914124397,0.00039577506644283833
0,3,0.9945221864627797,-0.0005093951106125427,1.0010309934857404,0.0006310309272518078
0,4,0.9927195804962641,0.0010763126842897597,1.0527589302019853,-0.05074323541034653
0,5,0.9919995949518694,0.0018577369073849992,0.9963574312695185,0.005313544183765839
0,6,0.9810516366696413,0.012896739435340754,0.9869075620863662,0.014850133908070218
0,7,0.9691727461365053,0.02496003163748317,0.9967421229800534,0.005224801743394791
0,8,0.9586021302021632,0.03552528788627307,1.0110168678474873,-0.008874875491297063
0,9,0.952072384552096,0.04198513946217208,0.9946817890213056,0.007420992081280331
0,10,0.948755859998418,0.0455891275905419,0.9849258302390455,0.01712886422903004
0,11,0.944198417538643,0.04991132911774465,1.0198098041554573,-0.017537539371937916
0,12,0.9374405570189528,0.05671193691414045,0.9959907662689023,0.006170372700096571
0,13,0.9334028452694257,0.06084635436118335,0.9698558492804707,0.032206064519375355
0,14,0.9235825566346111,0.07065099745235859,0.9709877608690848,0.031119362487064706
0,15,0.9224100103101711,0.07187843486080703,0.9875893338775708,0.014302062397172466
0,16,0.9167294112423844,0.07757272329854126,0.9668273627456383,0.03529551143212284
0,17,0.9116565632981106,0.08270169854916543,1.006706323919569,-0.00474755360540402
0,18,0.9072403633299925,0.08710037779109259,0.9671183025411628,0.034961144384237364
0,19,0.9018428364085466,0.0927998135908269,0.9848721434139771,0.017174282725773704
0,20,0.8985483058385755,0.09584419975397873,0.9715343001053521,0.03059175792290747
0,21,0.8927698338738328,0.10164905834138915,0.9789181369684847,0.023045680949433933
0,22,0.888034235488146,0.10640865088510576,0.9826124941945257,0.01968836388305162
0,23,0.8819742052393127,0.11279916875650409,0.9890939772679557,0.0132006781528623
0,24,0.8765223214748149,0.11799026848021266,0.9643945303040478,0.03764280153810973
0,25,0.8736464666663136,0.12094884387870686,0.9697083514749341,0.03238695694518401
0,26,0.8651205459199166,0.12960586910923932,0.9681770727679375,0.03385933844898037
0,27,0.8602584176861965,0.13450085133748002,0.9985178477066731,0.0035470203696744695
0,28,0.8517594558150029,0.14292524038963716,1.0735999576083803,-0.07158290941679635
0,29,0.8550017049745822,0.13969040897555474,1.0088811946376737,-0.006751753059781818
0,30,0.842390514761134,0.15259368261037431,0.9816276984786999,0.020348632323292537
0,31,0.8393189002273335,0.1554466165420031,0.9800276986685269,0.022055235407698603
0,32,0.826441628017709,0.16842138627415448,1.1647736505729709,-0.16258373875149346
0,33,0.8249395687115145,0.16989175327148565,1.0304592405285626,-0.028167507801779124
0,34,0.8215036108736478,0.17335970383027366,1.0083867588795925,-0.006122641609159762
0,35,0.8085938610619273,0.18636150217261382,0.9929024308490065,0.009240970189453912
0,36,0.8070141132563596,0.18793285846795416,1.0271716977352736,-0.024903672585683934
0,37,0.7890218158366712,0.20604045073656152,1.00115778975694,0.0008765169435845932
0,38,0.7864437285440822,0.20870779978876697,1.0165630203185354,-0.014382938227534225
0,39,0.7773269950499496,0.21786371610469024,1.0313867324292056,-0.029259452011401343
0,40,0.7713454638762549,0.22383686319825846,1.0302847917116273,-0.02804884081868253
0,41,0.7633702375292929,0.23190122970437765,1.0182481313111102,-0.016116785151196966
0,42,0.7546798495288934,0.24067448413453263,1.0825701499327656,-0.08058768266159877
0,43,0.7552846712423554,0.24051723275469783,1.0362310843233034,-0.03419100121620522
0,44,0.7323404683244604,0.26313327559945243,1.03292176838557,-0.030777553899159482
0,45,0.736497648379255,0.2589564332274378,1.0123990784504786,-0.01027614568094637
0,46,0.7268525726273241,0.2686121271736158,1.2583881324055315,-0.25599257181314217
0,47,0.7145055974309975,0.28105039322252423,1.158261445343404,-0.15613637969287963
0,48,0.7074044009999928,0.28836187240047007,1.0535992912850098,-0.05148440710156699
0,49,0.6986608290549446,0.29696306220006674,1.09437646182171,-0.09220559331141942
0,50,0.6953796317202644,0.3004124346000949,1.043374539271887,-0.04127915240343194
0,51,0.6932349884590057,0.30251515010878005,1.0024098569663007,-0.00034765711238460284
0,52,0.6761877255579372,0.3196763384179462,1.0663570950735315,-0.06423955395346415
0,53,0.6644413491693092,0.33141845064204534,1.0870780796642125,-0.08503467551805355
0,54,0.6648031148574529,0.3310892442982305,1.0807199838348789,-0.0785601542620944
0,55,0.6565722638874182,0.33938266735013023,1.007560895341128,-0.005437708066215574
0,56,0.6437548932757629,0.3523861799369731,1.9410088160320331,-0.9377846806017298
0,57,0.6501164138233365,0.34581110662716086,1.084645045749647,-0.0824006673940132
0,58,0.635057373655056,0.361209053125505,1.0675220576978406,-0.06525885405402576
0,59,0.6385987025120399,0.35752530883539013,1.2685648608643576,-0.26615858749745747
0,60,0.6121110638203486,0.38405965747344484,1.057751895856067,-0.055817748937736056
0,61,0.6297282907043668,0.36634838751811327,1.1144756826492939,-0.11222715091149604
0,62,0.6214973208814834,0.3746905848026899,1.112978185915392,-0.11065378443163443
0,63,0.5963188917880922,0.40000245908102516,1.420066515179841,-0.4174664273609541
0,64,0.5998935540534156,0.39660253422811886,1.1726911819807673,-0.17048496722362194
0,65,0.5969105630357238,0.3995270599358369,1.2234692386811532,-0.2212969748113922
0,66,0.5977362979594109,0.3985764686831982,1.0932643125814043,-0.09111884589018837
0,67,0.58352100127872,0.4129163565647509,1.0336898499044027,-0.03134421724597036
0,68,0.5922815283463669,0.4043574375214313,1.1212851658109049,-0.1188527249493696
0,69,0.5738764837670367,0.42262056905510736,1.091127121176284,-0.08893981061155665
0,70,0.5739764617114368,0.4224543117076478,1.133050871881004,-0.13061258091501493
0,71,0.5786623206023097,0.4178443906149547,1.0845708122405295,-0.08225960109116182
0,72,0.5578224184359551,0.43869329997230777,1.182802339495435,-0.18049329029952021
0,73,0.5770941722112884,0.41942431635708766,1.1482578259534562,-0.14618976724928534
0,74,0.5712691105401149,0.4251974498308245,1.2071979908830663,-0.20483283201179092
0,75,0.5534029710969935,0.44317030370419874,1.1258086482956553,-0.1237030118182274
0,76,0.545267408680201,0.45149616649780233,1.226697736080389,-0.22437617573345014
0,77,0.5531073525472966,0.4435188317787625,1.4441066114608998,-0.44158288291261427
0,78,0.5406490800630493,0.4560108010753309,1.1247146531509666,-0.12251550804365574
0,79,0.5497657082407106,0.446828283435192,1.0951344142026957,-0.09293024338049172
0,80,0.5411445663236044,0.455506744072826,1.2325190731177205,-0.23031125130073593
0,81,0.5303421076741013,0.46639813535931085,1.1192988527407077,-0.11703952572187326
0,82,0.5481174945936981,0.4484623943953219,1.079933831492733,-0.07754076321806402
0,83,0.5284604744458705,0.46838894971150036,1.1228923872565693,-0.12072786086105958
0,84,0.532514447669509,0.46416189489780735,1.1244326321660778,-0.12214982786640038
0,85,0.5188699774894078,0.4779362434985579,1.1078762059262106,-0.10574480269251785
0,86,0.5077568152539617,0.4890720396890075,1.1419132040127327,-0.1396713501601985
0,87,0.5134394495639942,0.4835083692086406,1.933172418347556,-0.9298581481553587
0,88,0.5154538806367442,0.48135533939655284,1.3780391393832652,-0.3752158777366197
0,89,0.4936722658099012,0.5032733773073408,1.3090727626315888,-0.3064979644935115
0,90,0.5096966602444165,0.48710830665905636,1.1284508186473552,-0.12585959735949115
0,91,0.49277302929697503,0.504189137855021,1.071203640179505,-0.06914812329057018
0,92,0.4913942997774115,0.5055557048106367,1.1556875286284487,-0.1533354461320895
0,93,0.48750853371049685,0.5096166136064242,1.3402001601436482,-0.33767370402035235
0,94,0.47602745187843903,0.52100081715561,1.1776343339560214,-0.1752740499837302
0,95,0.4771819583167678,0.5198507821657539,1.108417727275627,-0.10574528341951184
0,96,0.4801404017444583,0.5168952877534894,1.1036292069519942,-0.10138525854413172
0,97,0.4725097094038775,0.5245697934177684,1.1482585109317833,-0.14582299589169367
0,98,0.4569998555557223,0.5402333938955939,1.2339767471921106,-0.23168216082067206
0,99,0.4743690553820468,0.5226731467454251,1.1033705156334197,-0.10103939054915623
0,100,0.4686059831599625,0.5288861188203859,1.4067412082969328,-0.4040129800421579
1,0,0.9949725082232839,-0.009131754639057021,1.0327217100896997,-0.00016094075067440983
1,1,0.9868062913678247,-0.0008637709759060641,1.0402651004764716,-0.007344441083334319
1,2,0.985683386957154,0.00027696262912435543,1.0260542100182308,0.006341500050060067
1,3,0.9874584759489313,-0.001537433359319662,1.0340678191212145,-0.0013679035072493573
1,4,0.9856635626256155,0.0008066370396172529,1.027922468825511,0.00456075039474968
1,5,0.981445096790783,0.0045697499411072595,1.0245487515471483,0.00784429274147036
1,6,0.9764773141759756,0.009606507935404296,1.0136709515050597,0.01840239211967576
1,7,0.967289258202485,0.018913569179918488,1.0301441905665616,0.0025723257897016794
1,8,0.9631055297175273,0.023966574111231154,0.9982935294908611,0.0332748097915595
1,9,0.9555137656844224,0.030864784548234936,0.9915741712707076,0.03978695742014615
1,10,0.9524092870087881,0.03433372177010896,1.0211553867785674,0.01135375508626757
1,11,0.9468283426835604,0.03967892875223644,0.9899984351679804,0.041219110593373465
1,12,0.9426636133364684,0.04387515449631507,0.9814458877557082,0.04957546516681999
1,13,0.9396428109539188,0.047186046017641536,0.9795145762533795,0.0514353859421669
1,14,0.9300857158406074,0.056646314672954,0.9894278215825075,0.041763496089635144
1,15,0.9298592916520675,0.0568722068109524,0.9844701040370262,0.04665891389685928
1,16,0.9210664683418857,0.06582981451702141,0.9874775541478745,0.04364666744966006
1,17,0.9165171761794172,0.07041656288112286,0.9787446329377683,0.05218149738142697
1,18,0.9087635064280565,0.07830224732833091,0.9793263043386311,0.05161086841260942
1,19,0.907063120905793,0.08004195583337392,0.990714621639656,0.040670389045604716
1,20,0.9040024450139389,0.08309951130229898,1.0526143962834105,-0.01910486262091915
1,21,0.891251077225362,0.09607402732714976,0.9911692999454162,0.040090215553957864
1,22,0.8843687176561689,0.10303742612168565,0.9844605354177445,0.04669065540177586
1,23,0.8835646263878083,0.10388904516761754,0.9928126442001054,0.03854781941455765
1,24,0.8778938029698363,0.11003741261409616,0.9916123959861756,0.03984414384817725
1,25,0.8711356121160678,0.1164883118718526,0.9937471552310806,0.03770107179320037
